time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
4.6e-05,0.29070411961101145,-0.29070411961101145,0.0,0.028405207811544785,-11.977977344933752,11.976420025027368,30.001338390503896,0.11633830545418568,1.0,-1.0,0.0,48.0,-41.95120609358847,-6.048793906411531,0.0013800205258147438
4.8e-05,0.3032965445626272,-0.3032965445626272,0.0,0.029640387658659895,-11.97805865379859,11.976433622856462,30.001457254976906,0.12139055768092083,1.0,-1.0,0.0,48.0,-41.95064275592643,-6.049357244073573,0.0014400233206181825
5e-05,0.3158850653892518,-0.3158850653892518,0.0,0.030875589304310752,-11.978141979631241,11.976449237465653,30.00158117145343,0.1264423124349651,0.0,-1.0,0.0,0.0,-17.950082432629117,17.950082432629117,0.0015000263582026537
5.2e-05,0.31157058300318385,-0.31157058300318385,0.0,0.0321108099888265,-11.978225971738235,11.976465518354745,30.00170675686209,0.12472849173127076,0.0,-1.0,0.0,0.0,-17.94952309922945,17.94952309922945,0.001560029646416606
5.4e-05,0.30725681501244373,-0.30725681501244373,0.0,0.03334604621008156,-11.978309279517175,11.976481115155357,30.0018306284106,0.12301459214676372,0.0,-1.0,0.0,0.0,-17.948962731808905,17.948962731808905,0.0016200331840875287
5.6e-05,0.3029437614573613,-0.3029437614573613,0.0,0.034581297761516104,-11.978391902910138,11.97649602786288,30.001952786020126,0.12130061378517051,0.0,-1.0,0.0,0.0,-17.94840133043719,17.94840133043719,0.0016800369677876226
5.8e-05,0.2986314223783488,-0.2986314223783488,0.0,0.03581656443655231,-11.978473841859252,11.97651025647275,30.00207322961194,0.11958655675026737,0.0,-1.0,0.0,0.0,-17.9478388951841,17.9478388951841,0.0017400409940889307
6e-05,0.29431979781590023,-0.29431979781590023,0.0,0.0370518460285944,-11.9785550963067,11.976523800980488,30.00219195910743,0.11787242114588017,0.0,-1.0,0.0,0.0,-17.94727542611954,17.94727542611954,0.0018000452595633395
6.2e-05,0.2900088878105918,-0.2900088878105918,0.0,0.03828714233102847,-11.978635666194704,11.976536661381624,30.002308974428075,0.11615820707588438,0.0,-1.0,0.0,0.0,-17.94671092331346,17.94671092331346,0.0018600497607825772
6.4e-05,0.28569869240308166,-0.28569869240308166,0.0,0.03952245313722251,-11.978715551465532,11.976548837671766,30.00242427549546,0.11444391464420506,0.0,-1.0,0.0,0.0,-17.94614538683592,17.94614538683592,0.001920054494318216
6.6e-05,0.28138921163410985,-0.28138921163410985,0.0,0.04075777824052636,-11.978794752061505,11.976560329846558,30.00253786223128,0.1127295439548169,0.0,-1.0,0.0,0.0,-17.945578816757045,17.945578816757045,0.0019800594567416716
6.8e-05,0.2770804455444984,-0.2770804455444984,0.0,0.04199311743427156,-11.978873267925001,11.976571137901695,30.002649734557316,0.11101509511174433,0.0,-1.0,0.0,0.0,-17.945011213147062,17.945011213147062,0.002040064644624201
7e-05,0.2727723941751513,-0.2727723941751513,0.0,0.043228470511771415,-11.978951098998435,11.976581261832928,30.002759892395478,0.10930056821906133,0.0,-1.0,0.0,0.0,-17.94444257607626,17.94444257607626,0.0021000700545369083
7.2e-05,0.26846505756705413,-0.26846505756705413,0.0,0.044463837266320874,-11.979028245224278,11.97659070163606,30.00286833566777,0.10758596338089137,0.0,-1.0,0.0,0.0,-17.943872905615038,17.943872905615038,0.002160075683050739
7.4e-05,0.26415843576127473,-0.26415843576127473,0.0,0.045699217491196514,-11.979104706545035,11.976599457306925,30.002975064296294,0.10587128070140772,0.0,-1.0,0.0,0.0,-17.943302201833845,17.943302201833845,0.002220081526736483
7.6e-05,0.25985252879896237,-0.25985252879896237,0.0,0.046934610979656406,-11.979180482903292,11.976607528841429,30.003080078203258,0.10415652028483327,0.0,-1.0,0.0,0.0,-17.942730464803248,17.942730464803248,0.002280087582164776
7.8e-05,0.2555473367213483,-0.2555473367213483,0.0,0.04817001752494018,-11.979255574241646,11.976614916235524,30.003183377310982,0.10244168223544034,0.0,-1.0,0.0,0.0,-17.942157694593877,17.942157694593877,0.0023400938459060966
8e-05,0.25124285956974535,-0.25124285956974535,0.0,0.04940543692026882,-11.97932998050277,11.976621619485208,30.003284961541883,0.10072676665755101,0.0,-1.0,0.0,0.0,-17.94158389127646,17.94158389127646,0.0024001003145307687
8.2e-05,0.24693909738554803,-0.24693909738554803,0.0,0.050640868958844815,-11.979403701629375,11.976627638586521,30.003384830818487,0.09901177365553684,0.0,-1.0,0.0,0.0,-17.941009054921786,17.941009054921786,0.002460106984608961
8.4e-05,0.24263605021023266,-0.24263605021023266,0.0,0.051876313433851906,-11.97947673756422,11.976632973535562,30.003482985063417,0.09729670333381908,0.0,-1.0,0.0,0.0,-17.940433185600746,17.940433185600746,0.002520113852710688
8.6e-05,0.23833371808535705,-0.23833371808535705,0.0,0.05311177013845513,-11.979549088250119,11.976637624328488,30.003579424199415,0.09558155579686851,0.0,-1.0,0.0,0.0,-17.93985628338432,17.93985628338432,0.0025801209154058093
