time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
4.4e-05,0.10514316934656011,-0.10514316934656011,0.0,0.027169586505849202,-11.977732961816608,11.976243378114017,30.000811077571477,0.04207331256356804,0.0,-1.0,0.0,0.0,-17.951525065769395,17.951525065769395,0.0013200136946090993
4.6e-05,0.10088771680263432,-0.10088771680263432,0.0,0.028404641219651604,-11.97778327195058,11.976225983107046,30.00085230160865,0.04037474915331591,0.0,-1.0,0.0,0.0,-17.95091529847251,17.95091529847251,0.0013800153582713734
4.8e-05,0.096632974444422,-0.096632974444422,0.0,0.029639701051167627,-11.977832903625043,11.976207910325266,30.00089182704455,0.03867611003162897,0.0,-1.0,0.0,0.0,-17.950304511612202,17.950304511612202,0.0014400171026831329
5e-05,0.09237894231500458,-0.09237894231500458,0.0,0.030874765796273938,-11.97788185678339,11.976189159765221,30.000929653803514,0.036977395304534234,0.0,-1.0,0.0,0.0,-17.949692705258776,17.949692705258776,0.0015000189244471001
5.2e-05,0.08812562045754356,-0.08812562045754356,0.0,0.03210983525083001,-11.97793013136907,11.97616973142354,30.00096578180999,0.035278605078106935,0.0,-1.0,0.0,0.0,-17.94907987948266,17.94907987948266,0.001560020820165845
5.4e-05,0.08387300891528035,-0.08387300891528035,0.0,0.033344909210678085,-11.97797772732558,11.976149625296873,30.00100021098854,0.03357973945847052,0.0,-1.0,0.0,0.0,-17.948466034354325,17.948466034354325,0.001620022786441788
5.6e-05,0.07962110773153643,-0.07962110773153643,0.0,0.034579987471643,-11.978024644596472,11.976128841381938,30.001032941263812,0.031880798551796714,0.0,-1.0,0.0,0.0,-17.94785116994435,17.94785116994435,0.0016800248198771972
5.8e-05,0.07536991694971303,-0.07536991694971303,0.0,0.03581506982953229,-11.978070883125346,11.976107379675497,30.00106397256058,0.030181782464305387,0.0,-1.0,0.0,0.0,-17.947235286323405,17.947235286323405,0.0017400269170741909
6e-05,0.07111943661329144,-0.07111943661329144,0.0,0.037050156080135996,-11.978116442855846,11.976085240174365,30.001093304803714,0.028482691302264686,0.0,-1.0,0.0,0.0,-17.94661838356222,17.94661838356222,0.001800029074634737
6.2e-05,0.06686966676583267,-0.06686966676583267,0.0,0.03828524601922677,-11.978161323731678,11.97606242287541,30.0011209379182,0.026783525171990927,0.0,-1.0,0.0,0.0,-17.946000461731636,17.946000461731636,0.0018600312891606534
6.4e-05,0.06262060745097761,-0.06262060745097761,0.0,0.03952033944255963,-11.978205525696593,11.97603892777554,30.001146871829107,0.025084284179848666,0.0,-1.0,0.0,0.0,-17.945381520902558,17.945381520902558,0.0019200335572536072
6.6e-05,0.058372258712446876,-0.058372258712446876,0.0,0.04075543614587205,-11.97824904869438,11.976014754871715,30.001171106461634,0.023384968432250613,0.0,-1.0,0.0,0.0,-17.944761561145967,17.944761561145967,0.0019800358755151172
6.8e-05,0.05412462059404094,-0.05412462059404094,0.0,0.041990535924883866,-11.9782918926689,11.975989904160958,30.001193641741086,0.02168557803565775,0.0,-1.0,0.0,0.0,-17.944140582532967,17.944140582532967,0.0020400382405465515
7e-05,0.04987769313963988,-0.04987769313963988,0.0,0.04322563857529721,-11.978334057564053,11.975964375640338,30.00121447759286,0.019986113096579227,0.0,-1.0,0.0,0.0,-17.943518585134715,17.943518585134715,0.0021000406489491297
7.2e-05,0.04563147639320347,-0.04563147639320347,0.0,0.044460743892796493,-11.978375543323786,11.97593816930696,30.001233613942468,0.01828657372157235,0.0,-1.0,0.0,0.0,-17.942895569022454,17.942895569022454,0.0021600430973239223
7.4e-05,0.0413859703987712,-0.0413859703987712,0.0,0.04569585167304824,-11.978416349892097,11.975911285157995,30.001251050715524,0.01658696001724269,0.0,-1.0,0.0,0.0,-17.94227153426752,17.94227153426752,0.002220045582271849
