t,targetRpm,actualRpm,feedbackRpm,duty,carrier,pwmOn,electricalStep,hallState,ahBase,bhBase,chBase,alBase,blBase,clBase,ahPwm,bhPwm,chPwm,alPwm,blPwm,clPwm
0.2185,1200,937.560340104536,925.925925925933,0.375967465482726,0.25,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2186,1200,937.660227779912,925.925925925933,0.37602228029754,0.300000000000011,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2187,1200,937.760222032396,925.925925925933,0.376077095112355,0.350000000000009,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2188,1200,937.860322595546,961.538461538454,0.365441026736291,0.400000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2189,1200,937.891038462843,961.538461538454,0.365488719043983,0.450000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.219,1200,937.921987540471,961.538461538454,0.365536411351675,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2191,1200,937.953169245406,961.538461538454,0.365584103659368,0.550000000000011,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2192,1200,937.984582996079,961.538461538454,0.36563179596706,0.600000000000009,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2193,1200,938.016228212374,961.538461538454,0.365679488274752,0.650000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2194,1200,938.048104315629,961.538461538454,0.365727180582445,0.700000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2195,1200,938.080210728626,961.538461538454,0.365774872890137,0.75,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2196,1200,938.11254687559,961.538461538454,0.365822565197829,0.800000000000011,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2197,1200,938.145112182187,961.538461538454,0.365870257505522,0.850000000000009,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2198,1200,938.177906075518,961.538461538454,0.365917949813214,0.900000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2199,1200,938.210927984115,961.538461538454,0.365965642120906,0.950000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.22,1200,938.24417733794,961.538461538454,0.366013334428599,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2201,1200,938.277653568381,961.538461538454,0.366061026736291,0.0500000000000114,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2202,1200,938.311356108246,961.538461538454,0.366108719043983,0.100000000000009,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2203,1200,938.345284391762,961.538461538454,0.366156411351675,0.150000000000006,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2204,1200,938.379437854568,961.538461538454,0.366204103659368,0.200000000000003,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2205,1200,938.413815933718,961.538461538454,0.36625179596706,0.25,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2206,1200,938.448418067669,961.538461538454,0.366299488274752,0.300000000000011,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2207,1200,938.483243696286,961.538461538454,0.366347180582445,0.350000000000009,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2208,1200,938.518292260831,961.538461538454,0.366394872890137,0.400000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2209,1200,938.553563203965,961.538461538454,0.366442565197829,0.450000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.221,1200,938.589055969741,961.538461538454,0.366490257505522,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2211,1200,938.624770003602,961.538461538454,0.366537949813214,0.550000000000011,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2212,1200,938.660704752379,961.538461538454,0.366585642120906,0.600000000000009,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2213,1200,938.696859664284,961.538461538454,0.366633334428598,0.650000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2214,1200,938.733234188909,961.538461538454,0.366681026736291,0.700000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2215,1200,938.769827777223,925.925925925933,0.377419602234862,0.75,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2216,1200,938.876130622307,925.925925925933,0.377474417049677,0.800000000000011,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2217,1200,938.982524006574,925.925925925933,0.377529231864492,0.850000000000009,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2218,1200,939.089007703677,925.925925925933,0.377584046679307,0.900000000000006,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2219,1200,939.195581487833,925.925925925933,0.377638861494121,0.950000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.222,1200,939.302245133825,925.925925925933,0.377693676308936,0,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2221,1200,939.408998416999,925.925925925933,0.377748491123751,0.0500000000000114,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2222,1200,939.51584111326,925.925925925933,0.377803305938566,0.100000000000009,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2223,1200,939.622772999078,925.925925925933,0.377858120753381,0.150000000000006,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2224,1200,939.729793851477,925.925925925933,0.377912935568195,0.200000000000003,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2225,1200,939.836903448042,925.925925925933,0.37796775038301,0.25,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2226,1200,939.944101566911,925.925925925933,0.378022565197825,0.300000000000011,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2227,1200,940.05138798678,925.925925925933,0.37807738001264,0.350000000000009,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2228,1200,940.158762486895,925.925925925933,0.378132194827455,0.400000000000006,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2229,1200,940.266224847056,925.925925925933,0.37818700964227,0.450000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.223,1200,940.373774847613,925.925925925933,0.378241824457084,0.5,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2231,1200,940.481412269465,925.925925925933,0.378296639271899,0.550000000000011,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2232,1200,940.589136894059,925.925925925933,0.378351454086714,0.600000000000009,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2233,1200,940.696948503387,925.925925925933,0.378406268901529,0.650000000000006,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2234,1200,940.804846879989,925.925925925933,0.378461083716344,0.700000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2235,1200,940.912831806945,925.925925925933,0.378515898531158,0.75,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2236,1200,941.02090306788,925.925925925933,0.378570713345973,0.800000000000011,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2237,1200,941.12906044696,925.925925925933,0.378625528160788,0.850000000000009,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2238,1200,941.237303728887,925.925925925933,0.378680342975603,0.900000000000006,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2239,1200,941.345632698906,925.925925925933,0.378735157790418,0.950000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.224,1200,941.454047142797,925.925925925933,0.378789972605233,0,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2241,1200,941.562546846874,925.925925925933,0.378844787420047,0.0500000000000114,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2242,1200,941.671131597987,925.925925925923,0.378899602234865,0.100000000000009,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2243,1200,941.779801183519,925.925925925923,0.37895441704968,0.150000000000006,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2244,1200,941.888555391383,925.925925925923,0.379009231864495,0.200000000000003,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2245,1200,941.997394010024,925.925925925923,0.379064046679309,0.25,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2246,1200,942.106316828414,925.925925925923,0.379118861494124,0.300000000000011,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2247,1200,942.215323636055,925.925925925923,0.379173676308939,0.350000000000009,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2248,1200,942.324414222973,925.925925925923,0.379228491123754,0.400000000000006,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.2249,1200,942.43358837972,925.925925925923,0.379283305938569,0.450000000000003,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.225,1200,942.542845897371,925.925925925923,0.379338120753384,0.5,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.2251,1200,942.652186567524,925.925925925923,0.379392935568198,0.549999999999997,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.2252,1200,942.761610182299,925.925925925923,0.379447750383013,0.600000000000009,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.2253,1200,942.871116534333,925.925925925923,0.379502565197828,0.650000000000006,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.2254,1200,942.980705416783,925.925925925923,0.379557380012643,0.699999999999989,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.2255,1200,943.090376623323,925.925925925923,0.379612194827458,0.75,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.2256,1200,943.200129948143,925.925925925923,0.379667009642273,0.799999999999997,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.2257,1200,943.309965185948,925.925925925923,0.379721824457087,0.850000000000009,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.2258,1200,943.419882131954,925.925925925923,0.379776639271902,0.900000000000006,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.2259,1200,943.529880581891,925.925925925923,0.379831454086717,0.949999999999989,0,3,2,0,1,0,1,0,0,0,0,0,1,0,0
0.226,1200,943.639960332,925.925925925923,0.379886268901532,0,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2261,1200,943.75012117903,925.925925925923,0.379941083716347,0.0499999999999972,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2262,1200,943.860362920239,925.925925925923,0.379995898531161,0.100000000000009,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2263,1200,943.970685353391,925.925925925923,0.380050713345976,0.150000000000006,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2264,1200,944.081088276756,925.925925925923,0.380105528160791,0.199999999999989,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2265,1200,944.19157148911,925.925925925923,0.380160342975606,0.25,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2266,1200,944.302134789728,925.925925925923,0.380215157790421,0.299999999999997,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2267,1200,944.412777978392,925.925925925923,0.380269972605236,0.350000000000009,1,3,2,0,1,0,1,0,0,0,1,0,1,0,0
0.2268,1200,944.52350085538,961.538461538465,0.369633904229165,0.400000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2269,1200,944.564812480731,961.538461538465,0.369681596536858,0.449999999999989,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.227,1200,944.606330827019,961.538461538465,0.36972928884455,0.5,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2271,1200,944.648055377441,961.538461538465,0.369776981152242,0.549999999999997,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2272,1200,944.689985616487,961.538461538465,0.369824673459935,0.600000000000009,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2273,1200,944.732121029935,961.538461538465,0.369872365767627,0.650000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2274,1200,944.77446110485,961.538461538465,0.369920058075319,0.699999999999989,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2275,1200,944.817005329577,961.538461538465,0.369967750383011,0.75,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2276,1200,944.859753193743,961.538461538465,0.370015442690704,0.799999999999997,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2277,1200,944.902704188248,961.538461538465,0.370063134998396,0.850000000000009,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2278,1200,944.945857805267,961.538461538465,0.370110827306088,0.900000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2279,1200,944.989213538243,961.538461538465,0.370158519613781,0.949999999999989,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.228,1200,945.032770881887,961.538461538465,0.370206211921473,0,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.2281,1200,945.076529332172,961.538461538465,0.370253904229165,0.0499999999999972,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.2282,1200,945.120488386331,961.538461538465,0.370301596536858,0.100000000000009,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.2283,1200,945.164647542855,961.538461538465,0.37034928884455,0.150000000000006,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.2284,1200,945.209006301487,961.538461538465,0.370396981152242,0.200000000000003,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.2285,1200,945.253564163223,961.538461538465,0.370444673459934,0.25,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.2286,1200,945.298320630305,961.538461538465,0.370492365767627,0.299999999999997,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.2287,1200,945.343275206219,961.538461538465,0.370540058075319,0.349999999999994,1,4,6,0,0,1,1,0,0,0,0,1,1,0,0
0.2288,1200,945.388427395693,961.538461538465,0.370587750383011,0.400000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2289,1200,945.433776704693,961.538461538465,0.370635442690704,0.450000000000003,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.229,1200,945.479322640421,961.538461538465,0.370683134998396,0.5,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2291,1200,945.525064711309,961.538461538465,0.370730827306088,0.549999999999997,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2292,1200,945.571002427021,961.538461538465,0.370778519613781,0.599999999999994,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2293,1200,945.617135298443,961.538461538465,0.370826211921473,0.650000000000006,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2294,1200,945.663462837686,961.538461538465,0.370873904229165,0.700000000000003,0,4,6,0,0,1,1,0,0,0,0,0,1,0,0
0.2295,1200,945.709984558082,925.925925925923,0.381612479727742,0.75,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2296,1200,945.826190714917,925.925925925923,0.381667294542557,0.799999999999997,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2297,1200,945.942462652656,925.925925925923,0.381722109357372,0.849999999999994,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2298,1200,946.058800206847,925.925925925923,0.381776924172187,0.900000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2299,1200,946.17520321345,925.925925925923,0.381831738987002,0.950000000000003,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.23,1200,946.291671508831,925.925925925923,0.381886553801817,0,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.2301,1200,946.408204929771,925.925925925923,0.381941368616631,0.0499999999999972,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.2302,1200,946.524803313455,925.925925925923,0.381996183431446,0.0999999999999943,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.2303,1200,946.641466497476,925.925925925923,0.382050998246261,0.150000000000006,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.2304,1200,946.758194319833,925.925925925923,0.382105813061076,0.200000000000003,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.2305,1200,946.87498661893,925.925925925923,0.382160627875891,0.25,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.2306,1200,946.991843233576,925.925925925923,0.382215442690705,0.299999999999997,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.2307,1200,947.108764002982,925.925925925923,0.38227025750552,0.349999999999994,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.2308,1200,947.22574876676,925.925925925923,0.382325072320335,0.400000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2309,1200,947.342797364925,925.925925925923,0.38237988713515,0.450000000000003,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.231,1200,947.459909637892,925.925925925923,0.382434701949965,0.5,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2311,1200,947.577085426472,925.925925925923,0.38248951676478,0.549999999999997,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2312,1200,947.694324571877,925.925925925923,0.382544331579594,0.599999999999994,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2313,1200,947.811626915714,925.925925925923,0.382599146394409,0.650000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2314,1200,947.928992299989,925.925925925923,0.382653961209224,0.700000000000003,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2315,1200,948.046420567099,925.925925925923,0.382708776024039,0.75,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2316,1200,948.163911559837,925.925925925923,0.382763590838854,0.799999999999997,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2317,1200,948.28146512139,925.925925925923,0.382818405653668,0.849999999999994,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2318,1200,948.399081095335,925.925925925923,0.382873220468483,0.900000000000006,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.2319,1200,948.516759325642,925.925925925923,0.382928035283298,0.950000000000003,0,5,4,0,0,1,0,1,0,0,0,0,0,1,0
0.232,1200,948.63449965667,925.925925925923,0.382982850098113,0,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
0.2321,1200,948.752301933166,961.538461538465,0.372346781722043,0.0499999999999972,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2322,1200,948.800675259526,961.538461538465,0.372394474029735,0.0999999999999943,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2323,1200,948.84923765257,961.538461538465,0.372442166337427,0.150000000000006,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2324,1200,948.897988639632,961.538461538465,0.37248985864512,0.200000000000003,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2325,1200,948.946927749226,961.538461538465,0.372537550952812,0.25,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2326,1200,948.996054511047,961.538461538465,0.372585243260504,0.299999999999997,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2327,1200,949.045368455962,961.538461538465,0.372632935568197,0.349999999999994,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2328,1200,949.094869116016,961.538461538465,0.372680627875889,0.400000000000006,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.2329,1200,949.144556024419,961.538461538465,0.372728320183581,0.450000000000003,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.233,1200,949.194428715551,961.538461538465,0.372776012491273,0.5,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.2331,1200,949.244486724956,961.538461538465,0.372823704798966,0.549999999999997,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.2332,1200,949.294729589336,961.538461538465,0.372871397106658,0.599999999999994,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.2333,1200,949.345156846556,961.538461538465,0.37291908941435,0.650000000000006,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.2334,1200,949.395768035633,961.538461538465,0.372966781722043,0.700000000000003,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.2335,1200,949.446562696737,961.538461538465,0.373014474029735,0.75,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.2336,1200,949.497540371189,961.538461538465,0.373062166337427,0.799999999999997,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.2337,1200,949.548700601454,961.538461538465,0.37310985864512,0.849999999999994,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.2338,1200,949.600042931144,961.538461538465,0.373157550952812,0.900000000000006,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.2339,1200,949.651566905009,961.538461538465,0.373205243260504,0.950000000000003,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0
0.234,1200,949.70327206894,961.538461538465,0.373252935568196,0,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2341,1200,949.755157969961,961.538461538465,0.373300627875889,0.0499999999999972,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2342,1200,949.807224156229,961.538461538465,0.373348320183581,0.0999999999999943,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2343,1200,949.859470177032,961.538461538465,0.373396012491273,0.150000000000006,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2344,1200,949.911895582783,961.538461538465,0.373443704798966,0.200000000000003,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2345,1200,949.964499925019,961.538461538465,0.373491397106658,0.25,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2346,1200,950.0172827564,961.538461538465,0.37353908941435,0.299999999999997,1,0,5,1,0,0,0,1,0,1,0,0,0,1,0
0.2347,1200,950.070243630702,961.538461538465,0.373586781722043,0.349999999999994,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2348,1200,950.123382102818,961.538461538465,0.373634474029735,0.400000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2349,1200,950.176697728755,961.538461538465,0.373682166337427,0.450000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.235,1200,950.230190065626,961.538461538465,0.373729858645119,0.500000000000014,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2351,1200,950.283858671655,961.538461538465,0.373777550952812,0.549999999999997,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2352,1200,950.337703106169,961.538461538465,0.373825243260504,0.599999999999994,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2353,1200,950.391722929597,961.538461538465,0.373872935568196,0.650000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2354,1200,950.445917703467,961.538461538465,0.373920627875889,0.700000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2355,1200,950.500286990401,961.538461538465,0.373968320183581,0.75,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2356,1200,950.554830354118,961.538461538465,0.374016012491273,0.799999999999997,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2357,1200,950.609547359426,961.538461538465,0.374063704798966,0.849999999999994,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2358,1200,950.664437572221,961.538461538465,0.374111397106658,0.900000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2359,1200,950.719500559484,961.538461538465,0.37415908941435,0.950000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.236,1200,950.774735889278,961.538461538465,0.374206781722042,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2361,1200,950.830143130749,961.538461538465,0.374254474029735,0.0499999999999972,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2362,1200,950.885721854115,961.538461538465,0.374302166337427,0.0999999999999943,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2363,1200,950.941471630673,961.538461538465,0.374349858645119,0.150000000000006,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2364,1200,950.997392032789,961.538461538465,0.374397550952812,0.200000000000003,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2365,1200,951.053482633901,961.538461538465,0.374445243260504,0.25,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2366,1200,951.109743008509,961.538461538465,0.374492935568196,0.299999999999997,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2367,1200,951.166172732181,961.538461538465,0.374540627875889,0.349999999999994,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.2368,1200,951.222771381544,961.538461538465,0.374588320183581,0.400000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2369,1200,951.279538534284,961.538461538465,0.374636012491273,0.450000000000003,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.237,1200,951.336473769141,961.538461538465,0.374683704798966,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2371,1200,951.393576665911,961.538461538465,0.374731397106658,0.549999999999997,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2372,1200,951.45084680544,961.538461538465,0.37477908941435,0.599999999999994,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2373,1200,951.50828376962,961.538461538465,0.374826781722042,0.650000000000006,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.2374,1200,951.565887141389,925.925925925923,0.38556535722062,0.700000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2375,1200,951.693147245469,925.925925925923,0.385620172035435,0.75,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2376,1200,951.820445495586,925.925925925923,0.385674986850249,0.799999999999997,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2377,1200,951.947781796374,925.925925925923,0.385729801665064,0.849999999999994,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2378,1200,952.075156052706,925.925925925923,0.385784616479879,0.900000000000006,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2379,1200,952.202568169693,925.925925925923,0.385839431294694,0.950000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.238,1200,952.330018052684,925.925925925923,0.385894246109509,0,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2381,1200,952.457505607264,925.925925925923,0.385949060924323,0.0499999999999972,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2382,1200,952.585030739254,925.925925925923,0.386003875739138,0.0999999999999943,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2383,1200,952.712593354711,925.925925925923,0.386058690553953,0.150000000000006,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2384,1200,952.840193359925,925.925925925923,0.386113505368768,0.200000000000003,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2385,1200,952.967830661422,925.925925925923,0.386168320183583,0.25,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2386,1200,953.095505165962,925.925925925923,0.386223134998398,0.299999999999997,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2387,1200,953.223216780536,925.925925925923,0.386277949813212,0.349999999999994,1,2,3,0,1,0,0,0,1,0,1,0,0,0,1
0.2388,1200,953.350965412371,925.925925925923,0.386332764628027,0.400000000000006,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.2389,1200,953.478750968922,925.925925925923,0.386387579442842,0.450000000000003,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
0.239,1200,953.606573357878,925.925925925923,0.386442394257657,0.5,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
