time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,speed_rpm,electromagnetic_torque_Nm,phase_cmd_a,phase_cmd_b,phase_cmd_c
0.1315,-5.327813372231803,0.0,5.327813372231803,-143.51362769523567,-119.72707904965431,142.90761965467576,357.55798179957486,3414.427214721857,4.2678363493436215,-1.0,0.0,1.0
0.132,0.0,-3.5531748987061658,3.5531748987061658,-120.73162160851626,-143.393736090167,142.97873539557295,357.73909414344405,3416.1567102087615,2.844339615159798,0.0,-1.0,1.0
0.1325,0.0,-4.370619319310391,4.370619319310391,-70.91802006052195,-143.84274886032097,143.27772129360395,357.78682455964673,3416.612502109231,3.507379779478221,0.0,-1.0,1.0
0.133,0.0,-5.25262510231533,5.25262510231533,-19.605072376990915,-142.48460643164321,143.37869480470877,357.99807391778944,3418.6297848836357,4.1942481295293295,0.0,-1.0,1.0
0.1335,0.0,-4.078017493008615,4.078017493008615,25.395222403422306,-143.59600999727212,142.57626587242285,358.3410850455244,3421.9052998745074,3.2567171215169015,0.0,-1.0,1.0
0.134,0.0,-4.925358554462939,4.925358554462939,77.9536701733797,-143.503456829409,144.5127390411176,358.4957014477407,3423.3817777562567,3.9570433576358064,0.0,-1.0,1.0
0.1345,0.0,-5.608434472773701,5.608434472773701,125.83000464143153,-143.39919066856888,142.54130147219064,358.80199431157337,3426.306659155021,4.469536230870347,0.0,-1.0,1.0
0.135,3.6910559626685444,-3.6910559626685444,0.0,144.8884470651799,-143.47197946218787,114.71346188995388,358.943961003881,3427.662341205131,2.96523855354674,1.0,-1.0,0.0
0.1355,4.417819346827802,-4.417819346827802,0.0,143.85749257987646,-143.8385201931823,62.44150576197993,359.00809084424094,3428.27473607071,3.5402795748841993,1.0,-1.0,0.0
0.136,5.2299664057008455,-5.2299664057008455,0.0,143.09701760411355,-143.72509199420026,12.306664601447387,359.2217060250686,3430.314610787601,4.175889074773069,1.0,-1.0,0.0
0.1365,5.9923361293157935,-5.9923361293157935,0.0,144.16137930935247,-143.10469604075146,-33.48363011201448,359.59329487828944,3433.863022954878,4.787060566938036,1.0,-1.0,0.0
0.137,4.701556175107924,-4.701556175107924,0.0,143.92333007129417,-145.47569222311438,-87.45774904465503,359.727092413654,3435.1406953024853,3.7823833373491764,1.0,-1.0,0.0
0.1375,5.371980371716007,-5.371980371716007,0.0,143.86842362891514,-140.5475251035385,-131.81377819027878,359.98055928425117,3437.561125624419,4.244331685665477,1.0,-1.0,0.0
0.138,3.5645477776806014,0.0,-3.5645477776806014,143.91963164109254,-106.98503171464733,-145.86273285400313,359.99967195394225,3437.7436381758403,2.869288957308206,1.0,0.0,-1.0
0.1385,4.247760143850284,0.0,-4.247760143850284,144.31505355150745,-52.947369235969795,-143.80807054829347,360.03196848611367,3438.052047340229,3.3993590297522935,1.0,0.0,-1.0
0.139,5.015377136793154,0.0,-5.015377136793154,143.91886719404664,-4.273415179806438,-143.68656581336685,360.20719565019107,3439.725343499842,4.004499994840987,1.0,0.0,-1.0
0.1395,5.722798508900704,0.0,-5.722798508900704,143.6538810994688,42.86041793354008,-144.55190964712688,360.5307608172602,3442.8151632449267,4.574765453584022,1.0,0.0,-1.0
0.14,4.2926570587013995,0.0,-4.2926570587013995,146.22657196751686,97.63934117225017,-144.27879431165408,360.78041039516114,3445.199141106751,3.45650671493788,1.0,0.0,-1.0
0.1405,5.0215660237653,0.008025338516916142,-5.029591362282216,137.134041578596,137.15410890220957,-144.25523507462805,360.9487959093179,3446.807104322138,3.9209806276692065,0.0,1.0,-1.0
0.14100000000000001,0.0,3.368408350988255,-3.368408350988255,97.60369410254205,146.24804822819942,-144.30116934709696,360.8356246231897,3445.726398145936,2.7122832227991567,0.0,1.0,-1.0
0.14150000000000001,0.0,4.040681456191685,-4.040681456191685,42.82714779370565,143.76966214317986,-144.6703471093292,360.8259458005741,3445.6339721981813,3.2300731423968374,0.0,1.0,-1.0
0.14200000000000002,0.0,4.777376432036392,-4.777376432036392,-4.4057585470879905,144.2216759882729,-143.9823006628806,360.95682470976135,3446.8837737187987,3.814469741026489,0.0,1.0,-1.0
0.14250000000000002,0.0,5.442858303201624,-5.442858303201624,-53.42006960468369,144.79335645136518,-144.2988957137721,361.2294131784669,3449.4868018522593,4.35592481587563,0.0,1.0,-1.0
0.14300000000000002,0.0,5.902424961378407,-5.902424961378407,-107.9242741449041,144.56670161273027,-146.50452769135745,361.6227449707294,3453.2428437930853,4.7508795098676835,0.0,1.0,-1.0
0.14350000000000002,-2.479112058720598,2.479112058720598,0.0,-141.4786230695711,144.57652873790713,-132.03644549703776,361.7522188499425,3454.479228265768,1.9603550147103217,-1.0,1.0,0.0
0.14400000000000002,-3.162194299140784,3.162194299140784,0.0,-146.17526454117456,144.67050813751425,-86.85378089708597,361.5749664483749,3452.7865925127044,2.5436242263333266,-1.0,1.0,0.0
0.1445,-3.8352836470157965,3.8352836470157965,0.0,-143.86087640089417,144.92874360754575,-32.44562395276084,361.5232289623936,3452.29253591448,3.063676185414601,-1.0,1.0,0.0
0.145,-4.5434697921021145,4.5434697921021145,0.0,-144.7112114972885,144.01994280738336,13.777623918301325,361.6103094068582,3453.124092905471,3.6277762096269788,-1.0,1.0,0.0
0.1455,-5.165499999986856,5.165499999986856,0.0,-144.95372679057323,145.10048401207098,65.03045589462448,361.8331247118392,3455.2518223365264,4.140790114477383,-1.0,1.0,0.0
0.146,-5.585224319485755,5.585224319485755,0.0,-144.75525936645292,145.94081834629264,117.75823001589231,362.16568712520535,3458.427559454954,4.483038732101219,-1.0,1.0,0.0
