time_s,mechanical_angle_rad,speed_rad_s,hall_a,hall_b,hall_c,hall_code,hall_transition_class,hall_direction,hall_legal_event,speed_raw_rad_s,speed_filtered_rad_s,timeout,legal_edge_count
0.0159,1.5899999999999768,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.016,1.5999999999999759,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0161,1.609999999999975,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0162,1.6199999999999741,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0163,1.6299999999999732,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0164,1.6399999999999726,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0165,1.6499999999999717,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0166,1.6599999999999708,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0167,1.66999999999997,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0168,1.679999999999969,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0169,1.6899999999999682,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.017,1.6999999999999675,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0171,1.7099999999999667,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0172,1.7199999999999658,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0173,1.729999999999965,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0174,1.739999999999964,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0175,1.7499999999999634,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0176,1.7599999999999625,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0177,1.7699999999999616,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0178,1.7799999999999607,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0179,1.7899999999999598,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.018,1.799999999999959,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0181,1.8099999999999583,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0182,1.8199999999999574,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0183,1.8299999999999566,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,99.92343045769051,99.99521453129529,0.0,6.0
0.0184,1.8399999999999557,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0185,1.8499999999999548,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0186,1.859999999999954,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0187,1.8699999999999533,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0188,1.8799999999999524,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0189,1.8899999999999515,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.019,1.8999999999999506,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0191,1.9099999999999497,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0192,1.9199999999999489,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0193,1.9299999999999482,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0194,1.9399999999999473,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0195,1.9499999999999464,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0196,1.9599999999999456,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0197,1.9699999999999447,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
0.0198,1.979999999999944,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99.92343045769059,99.97726851289411,0.0,7.0
